imone,savivaldybe,adresas,tipas,kaina,data
Baltic Petroleum,Ukmergės r. sav.,"Ukmergė, Kauno g. 49",Dyzelinas,1.949,2026-04-20
Baltic Petroleum,Biržų r. sav.,Valantiškio k.,Dyzelinas,2.079,2026-04-20
Baltic Petroleum,Šakių r. sav.,"Šakiai, Sodų g. 1",Dyzelinas,2.049,2026-04-20
Baltic Petroleum,Skuodo r. sav.,"Skuodas, Vytauto g. 22",Dyzelinas,2.009,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,Vilnius  Kalvarijų g. 161A,Dyzelinas,1.999,2026-04-20
Baltic Petroleum,Trakų r. sav.,"Trakai, Vilniaus g. 33",Dyzelinas,2.059,2026-04-20
Baltic Petroleum,Molėtų r. sav.,"Molėtai, Vilniaus g.104",Dyzelinas,2.009,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Minkovskių g. 132",Dyzelinas,2.069,2026-04-20
Baltic Petroleum,Varėnos r. sav.,"Varėna, Čiurlionio g. 63",Dyzelinas,2.069,2026-04-20
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Tilžės g. 90",Dyzelinas,1.929,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Metalo g. 4B",Dyzelinas,1.989,2026-04-20
Baltic Petroleum,Šalčininkų r. sav.,"Šalčininkai, Vilniaus g. 5A",Dyzelinas,2.089,2026-04-20
Baltic Petroleum,Širvintų r. sav.,"Širvintos, Musninkų g. 21",Dyzelinas,1.959,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Chemijos g. 6",Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Akmenės r. sav.,"N. Akmenė, V. Kudirkos g. 21A",Dyzelinas,2.06,2026-04-20
Baltic Petroleum,Vilniaus r. sav.,Vilkaraisčio k.,Dyzelinas,1.99,2026-04-20
Baltic Petroleum,Panevėžio m. sav.,"Panevėžys, Smėlynės g. 169",Dyzelinas,1.979,2026-04-20
Baltic Petroleum,Pakruojo r. sav.,"Pakruojis, Statybininkų g. 28",Dyzelinas,1.959,2026-04-20
Baltic Petroleum,Šilalės r. sav.,"Šilalė, Rytinio Kelio g. 2",Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Marijampolės sav.,Pasiekų k.,Dyzelinas,2.069,2026-04-20
Baltic Petroleum,Marijampolės sav.,Pietarių k. Kauno g. 164,Dyzelinas,1.969,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Molėtų pl. 27A",Dyzelinas,1.939,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, S. Batoro g. 15",Dyzelinas,1.979,2026-04-20
Baltic Petroleum,Vilniaus r. sav.,Užubalių k. Senasis Ukmergės kelias 4,Dyzelinas,1.999,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Rinktinės g. 59",Dyzelinas,1.959,2026-04-20
Baltic Petroleum,Marijampolės sav.,"Marijampolė, Vasaros g. 15",Dyzelinas,1.969,2026-04-20
Baltic Petroleum,Telšių r. sav.,"Ožtakių k., Dariaus ir Girėno g. 77",Dyzelinas,2.049,2026-04-20
Baltic Petroleum,Rokiškio r. sav.,"Pandėlio k., Elektrinės g. 1",Dyzelinas,2.089,2026-04-20
Baltic Petroleum,Radviliškio r. sav.,Užuovėjos k.,Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Vaidoto g. 153",Dyzelinas,2.079,2026-04-20
Baltic Petroleum,Kaišiadorių r. sav.,"Triliškių k., Kauno pl. 5",Dyzelinas,2.069,2026-04-20
Baltic Petroleum,Kauno r. sav.,"Pagirių k., Marijampolės g. 1",Dyzelinas,2.039,2026-04-20
Baltic Petroleum,Jonavos r. sav.,"Spanėnų k., Plento g. 46",Dyzelinas,2.069,2026-04-20
Baltic Petroleum,Klaipėdos r. sav.,"Priekulė, Klaipėdos g. 61",Dyzelinas,2.09,2026-04-20
Baltic Petroleum,Mažeikių r. sav.,"Užežerės k., Gardenio g. 39",Dyzelinas,1.979,2026-04-20
Baltic Petroleum,Kauno m. sav.,"Kaunas, Taikos pr. 120",Dyzelinas,2.049,2026-04-20
Baltic Petroleum,Raseinių r. sav.,Kalnujų k. 1,Dyzelinas,2.059,2026-04-20
Baltic Petroleum,Klaipėdos m. sav.,"Klaipėda, Liepų g. 79A",Dyzelinas,1.939,2026-04-20
Baltic Petroleum,Mažeikių r. sav.,"Mažeikiai, M. Daukšos g. 17",Dyzelinas,1.979,2026-04-20
Baltic Petroleum,Druskininkų sav.,"Druskininkai, Leipalingio g. 26",Dyzelinas,2.109,2026-04-20
Baltic Petroleum,Varėnos r. sav.,"Merkinė, Vilniaus g. 87",Dyzelinas,2.109,2026-04-20
Baltic Petroleum,Rietavo sav.,"Rietavas, Dariaus ir Girėno g. 19",Dyzelinas,2.03,2026-04-20
Baltic Petroleum,Jonavos r. sav.,"Jonava, Žemaitės g. 1",Dyzelinas,2.069,2026-04-20
Baltic Petroleum,Varėnos r. sav.,"Senoji Varėna, Vilniaus g. 6A",Dyzelinas,2.069,2026-04-20
Baltic Petroleum,Šakių r. sav.,Griškabūdis,Dyzelinas,2.049,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Brazdžionio g. 2",Dyzelinas,1.999,2026-04-20
Baltic Petroleum,Alytaus r. sav.,Likiškėlių k.,Dyzelinas,2.039,2026-04-20
Baltic Petroleum,Šiaulių m. sav.,"Šiauliai, Kupiškio g. 4",Dyzelinas,1.999,2026-04-20
Baltic Petroleum,Vilniaus r. sav.,"Grigaičiai, Pavilnės g.",Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Kauno r. sav.,"Ringaudų k., Gėlių g. 1A",Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,Visalaukio g. 2,Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Zarasų r. sav.,"Sarakiškių k., Vytauto g. 61",Dyzelinas,2.059,2026-04-20
Baltic Petroleum,Kupiškio r. sav.,"Noriūnų k., Parko g. 3A",Dyzelinas,1.989,2026-04-20
Baltic Petroleum,Jurbarko r. sav.,"Klišių k., Pievų g. 2",Dyzelinas,2.04,2026-04-20
Baltic Petroleum,Zarasų r. sav.,"Padustėlis, V. Striogos g. 4A",Dyzelinas,2.059,2026-04-20
Baltic Petroleum,Šilalės r. sav.,Bučių k.,Dyzelinas,2.06,2026-04-20
Baltic Petroleum,Tauragės r. sav.,"Taurų k., Tilžės pl. 36",Dyzelinas,1.949,2026-04-20
Baltic Petroleum,Raseinių r. sav.,"Girkalnio k., Žemaičių g. 39",Dyzelinas,2.059,2026-04-20
Baltic Petroleum,Vilniaus m. sav.,"Vilnius, Zujūnų g. 2A",Dyzelinas,1.959,2026-04-20
Baltic Petroleum,Mažeikių r. sav.,"Tirkšliai, Laukų g. 10",Dyzelinas,1.979,2026-04-20
Baltic Petroleum,Plungės r. sav.,"Plateliai,  Ž. Kalvarijos g. 1A",Dyzelinas,2.079,2026-04-20
Baltic Petroleum,Prienų r. sav.,Veiverių k.,Dyzelinas,2.079,2026-04-20
Baltic Petroleum,Marijampolės sav.,"Marijampolė, P. Armino g. 69",Dyzelinas,1.969,2026-04-20
Baltic Petroleum,Radviliškio r. sav.,"Radviliškis, Šiaulių g. 1A",Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Druskininkų sav.,"Leipalingis, Merkinės g. 37",Dyzelinas,2.109,2026-04-20
Baltic Petroleum,Palangos m. sav.,"Palanga, Ganyklų g. 28C",Dyzelinas,2.029,2026-04-20
Baltic Petroleum,Pasvalio r. sav.,"Aukštikalnio k., Mūšos g. 19",Dyzelinas,1.99,2026-04-20
Baltic Petroleum,Anykščių r. sav.,"Anykščiai, Mindaugo g. 23",Dyzelinas,1.939,2026-04-20
Baltic Petroleum,Klaipėdos r. sav.,"Gargždai, Dariaus ir Girėno g. 10",Dyzelinas,1.999,2026-04-20
Borusta,Trakų r. sav.,"Vilniaus g. 2a, Aukštadvaris",Dyzelinas,2.03,2026-04-20
Borusta,Prienų r. sav.,"Piliakalnio g. 3, Stakliškės",Dyzelinas,1.979,2026-04-20
Borusta,Birštono sav.,"Prienų g. 14, Birštonas",Dyzelinas,2.029,2026-04-20
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 2A, Vilnius",Dyzelinas,2.079,2026-04-20
Circle K,Vilniaus m. sav.,"Baltupio g. 10, Vilnius",Dyzelinas,2.004,2026-04-20
Circle K,Vilniaus m. sav.,"A. P. Kavoliuko g. 32A, Vilnius",Dyzelinas,2.039,2026-04-20
Circle K,Vilniaus m. sav.,"Sporto g. 16A, Vilnius",Dyzelinas,2.109,2026-04-20
Circle K,Vilniaus m. sav.,"Ukmergės g. 231, Vilnius",Dyzelinas,2.029,2026-04-20
Circle K,Vilniaus m. sav.,"Kareivių g. 13, Vilnius",Dyzelinas,2.029,2026-04-20
Circle K,Vilniaus m. sav.,"A. Goštauto g. 13, Vilnius",Dyzelinas,2.053,2026-04-20
Circle K,Vilniaus m. sav.,"Laisvės pr. 43C, Vilnius",Dyzelinas,2.039,2026-04-20
Circle K,Vilniaus m. sav.,"J. Tiškevičiaus g. 24, Vilnius",Dyzelinas,2.104,2026-04-20
Circle K,Vilniaus m. sav.,"Eišiškių pl. 11, Vilnius",Dyzelinas,2.059,2026-04-20
Circle K,Kauno m. sav.,"Pramonės pr. 18, Kaunas",Dyzelinas,2.099,2026-04-20
Circle K,Kauno r. sav.,"Baltijos g. 1, Mastaičių k.",Dyzelinas,2.189,2026-04-20
Circle K,Kauno m. sav.,"Raudondvario pl. 107A, Kaunas",Dyzelinas,2.134,2026-04-20
Circle K,Vilniaus r. sav.,"Sudervės g. 2G, Avižienių k.",Dyzelinas,2.069,2026-04-20
Circle K,Kauno m. sav.,"R. Kalantos g. 159, Kaunas",Dyzelinas,2.074,2026-04-20
Circle K,Alytaus m. sav.,"Naujoji g. 120, Alytus",Dyzelinas,2.059,2026-04-20
Circle K,Kauno m. sav.,"Savanorių pr. 321, Kaunas",Dyzelinas,2.099,2026-04-20
Circle K,Kauno m. sav.,"Veiverių g. 49A, Kaunas",Dyzelinas,2.084,2026-04-20
Circle K,Šiaulių m. sav.,"Dubijos g. 20A, Šiauliai",Dyzelinas,2.019,2026-04-20
Circle K,Vilniaus m. sav.,"Talino g. 2B, Vilnius",Dyzelinas,2.039,2026-04-20
Circle K,Šiaulių m. sav.,"Pramonės g. 17a, Šiauliai",Dyzelinas,2.029,2026-04-20
Circle K,Elektrėnų sav.,"Sabališkių g. 1F, Elektrėnai",Dyzelinas,2.149,2026-04-20
Circle K,Utenos r. sav.,"J. Basanavičiaus g. 108a, Utena",Dyzelinas,2.054,2026-04-20
Circle K,Panevėžio r. sav.,"Baltijos Kelio g. 33, Ūtos k.",Dyzelinas,2.034,2026-04-20
Circle K,Palangos m. sav.,"Kretingos g. 56, Palanga",Dyzelinas,2.159,2026-04-20
Circle K,Šiaulių r. sav.,"Plento g. 1, Kuršėnai",Dyzelinas,2.099,2026-04-20
Circle K,Klaipėdos m. sav.,"Minijos g. 90, Klaipėda",Dyzelinas,2.024,2026-04-20
Circle K,Klaipėdos m. sav.,"Taikos pr. 61B, Klaipėda",Dyzelinas,2.024,2026-04-20
Circle K,Klaipėdos m. sav.,"H. Manto g. 96, Klaipėda",Dyzelinas,2.049,2026-04-20
Circle K,Marijampolės sav.,"Kauno g. 130, Marijampolė",Dyzelinas,2.029,2026-04-20
Circle K,Alytaus m. sav.,"Rūtų g. 2B, Alytus",Dyzelinas,2.049,2026-04-20
Circle K,Druskininkų sav.,"M. K. Čiurlionio g. 113, Druskininkai",Dyzelinas,2.129,2026-04-20
Circle K,Panevėžio m. sav.,"J. Basanavičiaus g. 63, Panevėžys",Dyzelinas,2.049,2026-04-20
Circle K,Panevėžio m. sav.,"Parko g. 7A, Panevėžys",Dyzelinas,2.009,2026-04-20
Circle K,Marijampolės sav.,"Jono Dailidės g. 10, Marijampolė",Dyzelinas,2.009,2026-04-20
Circle K,Kėdainių r. sav.,"J. Basanavičiaus g. 40a, Kėdainiai",Dyzelinas,2.039,2026-04-20
Circle K,Ukmergės r. sav.,"Ežero g. 7, Kurėnų k.",Dyzelinas,2.189,2026-04-20
Circle K,Telšių r. sav.,"Luokės g. 70, Telšiai",Dyzelinas,2.089,2026-04-20
Circle K,Šilutės r. sav.,"Cintjoniškių g. 15, Šilutė",Dyzelinas,2.084,2026-04-20
Circle K,Varėnos r. sav.,"Savanorių g. 5, Varėna",Dyzelinas,2.077,2026-04-20
Circle K,Mažeikių r. sav.,"Žemaitijos g. 57, Mažeikiai",Dyzelinas,2.019,2026-04-20
Circle K,Joniškio r. sav.,"Sidabros g. 2A, Satkūnų k.",Dyzelinas,2.089,2026-04-20
Circle K,Rokiškio r. sav.,"Respublikos g. 111A, Rokiškis",Dyzelinas,2.099,2026-04-20
Circle K,Jonavos r. sav.,"Vasario 16-osios g. 33, Jonava",Dyzelinas,2.079,2026-04-20
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 39, Vilnius",Dyzelinas,2.053,2026-04-20
Circle K,Kretingos r. sav.,"Klaipėdos g. 155, Kretinga",Dyzelinas,2.099,2026-04-20
Circle K,Vilniaus m. sav.,"Prūsų g. 26 A, Vilnius",Dyzelinas,2.059,2026-04-20
Circle K,Radviliškio r. sav.,"Gedimino g. 42B, Radviliškis",Dyzelinas,2.019,2026-04-20
Circle K,Tauragės r. sav.,"Gedimino g. 47, Tauragė",Dyzelinas,2.014,2026-04-20
Circle K,Panevėžio r. sav.,"Panevėžio aplinkl. 20, Šilagalio k.",Dyzelinas,2.034,2026-04-20
Circle K,Kauno m. sav.,"Vakarinis aplinkkelis 10, Kaunas",Dyzelinas,2.019,2026-04-20
Circle K,Kauno m. sav.,"Žemaičių pl. 19, Kaunas",Dyzelinas,2.019,2026-04-20
Circle K,Šilalės r. sav.,"Dvaro g. 3, Košių II k.",Dyzelinas,2.189,2026-04-20
Circle K,Klaipėdos r. sav.,"Vilniaus pl. 21, Jakų k.",Dyzelinas,2.149,2026-04-20
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 24, Vilnius",Dyzelinas,2.029,2026-04-20
Circle K,Kauno m. sav.,"Taikos pr. 52A, Kaunas",Dyzelinas,2.099,2026-04-20
Circle K,Biržų r. sav.,"Kilučių g. 93, Biržai",Dyzelinas,2.129,2026-04-20
Circle K,Kauno m. sav.,"Briedžių takas 6B, Kaunas",Dyzelinas,2.099,2026-04-20
Circle K,Kauno m. sav.,"Islandijos pl. 61C, Kaunas",Dyzelinas,2.099,2026-04-20
Circle K,Kauno m. sav.,"Karaliaus Mindaugo pr. 34A, Kaunas",Dyzelinas,2.084,2026-04-20
Circle K,Trakų r. sav.,"Didžiulio g. 5, Dėdeliškių k.",Dyzelinas,2.189,2026-04-20
Circle K,Utenos r. sav.,"J. Basanavičiaus g. 3, Utena",Dyzelinas,2.044,2026-04-20
Circle K,Lazdijų r. sav.,Nekrūnų k. 1,Dyzelinas,2.129,2026-04-20
Circle K,Vilkaviškio r. sav.,"Vilkaviškio g. 10, Serdokų k.",Dyzelinas,2.129,2026-04-20
Circle K,Klaipėdos m. sav.,"Taikos pr. 112A, Klaipėda",Dyzelinas,2.075,2026-04-20
Circle K,Klaipėdos m. sav.,"Vilniaus pl. 1A, Klaipėda",Dyzelinas,2.019,2026-04-20
Circle K,Raseinių r. sav.,Pikelių k. 1,Dyzelinas,2.189,2026-04-20
Circle K,Kalvarijos sav.,"Europos g. 13a, Salaperaugio k.",Dyzelinas,2.189,2026-04-20
Circle K,Kalvarijos sav.,"Muitinės g. 5B, Brazavo k.",Dyzelinas,2.189,2026-04-20
Circle K,Šiaulių m. sav.,"Vilniaus g. 62, Šiauliai",Dyzelinas,1.989,2026-04-20
Circle K,Kauno m. sav.,"R. Kalantos g. 68, Kaunas",Dyzelinas,2.044,2026-04-20
Circle K,Kauno m. sav.,"Varnių g. 46, Kaunas",Dyzelinas,2.059,2026-04-20
Circle K,Vilniaus m. sav.,"Oslo g. 12, Vilnius",Dyzelinas,2.009,2026-04-20
Circle K,Tauragės r. sav.,"Dariaus ir Girėno g. 83A, Tauragė",Dyzelinas,1.984,2026-04-20
Circle K,Kauno m. sav.,"Islandijos pl. 32, Kaunas",Dyzelinas,2.029,2026-04-20
Circle K,Vilniaus m. sav.,"Savanorių pr. 118, Vilnius",Dyzelinas,2.019,2026-04-20
Circle K,Vilniaus m. sav.,"P. Žadeikos g. 1a, Vilnius",Dyzelinas,2.134,2026-04-20
Circle K,Vilniaus m. sav.,"Savanorių pr. 119A, Vilnius",Dyzelinas,2.019,2026-04-20
Circle K,Vilniaus m. sav.,"Kareivių g. 3, Vilnius",Dyzelinas,1.999,2026-04-20
Circle K,Vilniaus m. sav.,"Geležinio Vilko g. 4, Vilnius",Dyzelinas,2.053,2026-04-20
Circle K,Vilniaus m. sav.,"Gariūnų g. 45, Vilnius",Dyzelinas,2.019,2026-04-20
Circle K,Kauno m. sav.,"Savanorių pr. 404B, Kaunas",Dyzelinas,2.109,2026-04-20
Circle K,Kauno m. sav.,"Tvirtovės alėja 33a, Kaunas",Dyzelinas,2.099,2026-04-20
Circle K,Kauno m. sav.,"Sukilėlių pr. 120, Kaunas",Dyzelinas,2.119,2026-04-20
Circle K,Kauno m. sav.,"K. Baršausko g. 57, Kaunas",Dyzelinas,2.099,2026-04-20
Circle K,Kauno m. sav.,"Jonavos g. 38, Kaunas",Dyzelinas,2.129,2026-04-20
Circle K,Šiaulių m. sav.,"Tilžės g. 25, Šiauliai",Dyzelinas,2.019,2026-04-20
Circle K,Klaipėdos m. sav.,"Tilžės g. 56A, Klaipėda",Dyzelinas,1.979,2026-04-20
Circle K,Klaipėdos m. sav.,"Jūrininkų pr. 31, Klaipėda",Dyzelinas,2.11,2026-04-20
Circle K,Klaipėdos m. sav.,"Sausio 15-osios g. 2, Klaipėda",Dyzelinas,1.999,2026-04-20
Circle K,Panevėžio m. sav.,"Klaipėdos g. 92A, Panevėžys",Dyzelinas,1.989,2026-04-20
Circle K,Vilniaus r. sav.,"Molėtų g. 15, Didžiosios Riešės k.",Dyzelinas,2.019,2026-04-20
Gelvybė,Šakių r. sav.,"V. Kudirkos g. 11D, Šakiai",Dyzelinas,2.049,2026-04-20
Gelvybė,Jurbarko r. sav.,"Muitinės g. 32, Jurbarkas",Dyzelinas,2.04,2026-04-20
Gelvybė,Jurbarko r. sav.,"Knygnešių g. 9, Jurbarkas",Dyzelinas,2.04,2026-04-20
Gelvybė,Kėdainių r. sav.,"Aristavos g. 4, Aristava",Dyzelinas,2.06,2026-04-20
Gelvybė,Šakių r. sav.,"Mozūriškiai, Mozūriškių 10",Dyzelinas,2.04,2026-04-20
Gelvybė,Šakių r. sav.,"Sūduvos g. 3, Kiduliai",Dyzelinas,2.04,2026-04-20
Gelvybė,Šakių r. sav.,"Kauno g. 50, Girėnai",Dyzelinas,2.049,2026-04-20
Gelvybė,Jurbarko r. sav.,"S. Šimkaus g. 69, Seredžius",Dyzelinas,2.04,2026-04-20
Gelvybė,Vilkaviškio r. sav.,"Marijampolės g. 8, Rūdos k.",Dyzelinas,2.07,2026-04-20
Gelvybė,Jurbarko r. sav.,"S. Daukanto g. 66, Jurbarkas",Dyzelinas,2.04,2026-04-20
Jozita,Šilalės r. sav.,"Šolių k., Pietinio Kelio g. 9",Dyzelinas,1.95,2026-04-20
Jozita,Vilniaus m. sav.,"Vilnius, Ukmergės g. 130",Dyzelinas,1.95,2026-04-20
Jozita,Vilniaus m. sav.,"Vilnius, Parko g. 64",Dyzelinas,1.95,2026-04-20
Jozita,Vilniaus m. sav.,"Vilnius, Pramonės g. 18",Dyzelinas,1.95,2026-04-20
Jozita,Vilniaus r. sav.,"Rudamina, Jašiūnų g. 2",Dyzelinas,1.95,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Kuršių 13A",Dyzelinas,1.95,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Jonavos g. 51",Dyzelinas,1.95,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Betygalos g. 8",Dyzelinas,1.95,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Baltų pr. 141A",Dyzelinas,1.95,2026-04-20
Jozita,Kauno m. sav.,"Kaunas, Partizanų g. 87G",Dyzelinas,1.95,2026-04-20
Jozita,Kauno r. sav.,"Garliava, Vytauto g. 111A",Dyzelinas,1.95,2026-04-20
Jozita,Kauno r. sav.,"Ramučiai, K. Bielinio g. 2A",Dyzelinas,1.95,2026-04-20
Jozita,Klaipėdos r. sav.,"Klipščių k., Šilelių g.1",Dyzelinas,1.95,2026-04-20
Jozita,Klaipėdos m. sav.,"Klaipėda, Taikos pr. 157",Dyzelinas,1.95,2026-04-20
Jozita,Klaipėdos r. sav.,"Gargždai, Gamyklos g. 1",Dyzelinas,1.95,2026-04-20
Jozita,Klaipėdos r. sav.,"Trepkalnių k., Mokyklos g. 2",Dyzelinas,1.95,2026-04-20
Jozita,Šiaulių m. sav.,"Šiauliai, Architektų g. 80",Dyzelinas,1.95,2026-04-20
Jozita,Šiaulių m. sav.,"Šiauliai, Girulių g. 1",Dyzelinas,1.95,2026-04-20
Jozita,Šiaulių r. sav.,"Toliočiai, Plento g. 2B",Dyzelinas,1.95,2026-04-20
Jozita,Kelmės r. sav.,"Kelmė, V.Putvinskio g. 37",Dyzelinas,1.95,2026-04-20
Jozita,Raseinių r. sav.,"Raseiniai, Maironio g. 78b",Dyzelinas,1.95,2026-04-20
Jozita,Pakruojo r. sav.,Kuosiškių k. 4,Dyzelinas,1.95,2026-04-20
Jozita,Šilutės r. sav.,"Traksėdžių k., Klaipėdos. 1",Dyzelinas,1.95,2026-04-20
Jozita,Plungės r. sav.,"Varkaliai, Žemaičių g. 2A",Dyzelinas,1.95,2026-04-20
Jozita,Tauragės r. sav.,"Papušynės k, Šilalės g. 105",Dyzelinas,1.95,2026-04-20
Jozita,Panevėžio m. sav.,"Panevėžys, S. Kerbedžio g. 7F",Dyzelinas,1.95,2026-04-20
Eniris,Prienų r. sav.,"Alytaus pl. 2, Mardosų k.",Dyzelinas,2.04,2026-04-20
Eniris,Jurbarko r. sav.,"Tauragės g. 29, Rimšų k.",Dyzelinas,2.08,2026-04-20
Eniris,Kelmės r. sav.,"Puttvinskio g. 29, Kelmė",Dyzelinas,1.969,2026-04-20
Eniris,Kretingos r. sav.,"Tiekėjų g. 34a, Kretinga",Dyzelinas,2.07,2026-04-20
Eniris,Šilalės r. sav.,"Paršežerio g.1, Vabalų k.",Dyzelinas,2.09,2026-04-20
Eniris,Pagėgių sav.,"Klaipėdos g. 6b, Pagėgiai",Dyzelinas,2.08,2026-04-20
Eniris,Plungės r. sav.,"Dariaus ir Girėno g. 31, Plungė",Dyzelinas,2.09,2026-04-20
Eniris,Telšių r. sav.,"Telšių g. 2 b, Rainių k.",Dyzelinas,2.07,2026-04-20
Eniris,Raseinių r. sav.,"Jurbarko g. 34, Raseiniai",Dyzelinas,2.02,2026-04-20
Eniris,Kretingos r. sav.,"Platelių g. 1 a, Laivių k.",Dyzelinas,2.07,2026-04-20
Eniris,Tauragės r. sav.,"Adakavo g. 1, Skaudvilė",Dyzelinas,2.08,2026-04-20
Eniris,Šilalės r. sav.,"Rytinio Kelio g. 2a, Šilalė",Dyzelinas,2.02,2026-04-20
Eniris,Telšių r. sav.,"Mažeikių g. 1, Telšiai",Dyzelinas,2.07,2026-04-20
Eniris,Šilutės r. sav.,"Klaipėdos g. 76, Žemaičių Naumiestis",Dyzelinas,2.09,2026-04-20
Eniris,Plungės r. sav.,"Minijos g. 1, Aleksandravo k.",Dyzelinas,2.09,2026-04-20
Eniris,Akmenės r. sav.,"Plento g.2, Ventos m.",Dyzelinas,1.999,2026-04-20
Eniris,Kaišiadorių r. sav.,"Bačkonių k., Pastrėvio g. 1A,",Dyzelinas,2.089,2026-04-20
Eniris,Mažeikių r. sav.,"Laižuvos g. 82 d, Mažeikiai,",Dyzelinas,1.969,2026-04-20
Eniris,Skuodo r. sav.,"Skuodo g. 7, Stripinių k.",Dyzelinas,2.029,2026-04-20
Eniris,Lazdijų r. sav.,"Alytaus g. 59, Krosnos k.",Dyzelinas,2.099,2026-04-20
Eniris,Kelmės r. sav.,"Žemaitės g. 52, Užventis",Dyzelinas,1.96,2026-04-20
Eniris,Kėdainių r. sav.,Ruoščių k. 1,Dyzelinas,2.094,2026-04-20
Eniris,Akmenės r. sav.,Skabeikių k. 4,Dyzelinas,2.029,2026-04-20
Eniris,Vilniaus r. sav.,Kalnuotės 1 k.,Dyzelinas,1.989,2026-04-20
Eniris,Telšių r. sav.,"Beržų g. 24/Drąsiųjų 7, Tryškiai",Dyzelinas,2.05,2026-04-20
Naftrus,Raseinių r. sav.,"Šilo g. 1, Ylių k.",Dyzelinas,2.04,2026-04-20
Naftrus,Raseinių r. sav.,"Pievų g. 17, Slabados k.",Dyzelinas,2.07,2026-04-20
Naftrus,Pakruojo r. sav.,"Topolių g. 1, Degučių k.",Dyzelinas,1.98,2026-04-20
Naftrus,Raseinių r. sav.,"Vilniaus g. 3B, Raseiniai",Dyzelinas,1.999,2026-04-20
Narjanta,Kupiškio r. sav.,"Kikonių g. 10, Aleksandrijos k.",Dyzelinas,2.019,2026-04-20
Narjanta,Anykščių r. sav.,"Pumpučių g. 25, Pumpučiai",Dyzelinas,2.079,2026-04-20
Narjanta,Anykščių r. sav.,Sausalaukės k. 2,Dyzelinas,2.129,2026-04-20
Narjanta,Anykščių r. sav.,"Vilniaus g. 32, Troškūnai",Dyzelinas,2.139,2026-04-20
Narjanta,Biržų r. sav.,"S. Nėries g. 35, Vabalninkas",Dyzelinas,2.129,2026-04-20
Narjanta,Kupiškio r. sav.,Dvariškių vs. 2,Dyzelinas,2.129,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Servečės g. 2, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Ukmergės g. 296, Vilnius",Dyzelinas,1.999,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Talino g. 2C, Vilnius",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Erfurto g. 41, Vilnius",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Geležinio Vilko g. 63, Vilnius",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"S. Stanevičiaus g. 3, Vilnius",Dyzelinas,1.979,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Žirmūnų g. 68B, Vilnius",Dyzelinas,1.984,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Rygos g. 2, Vilnius",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Savanorių pr. 220A, Vilnius",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Parodų g. 1A, Vilnius",Dyzelinas,2.009,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Kauno g. 26, Vilnius",Dyzelinas,2.029,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Savanorių pr. 187, Vilnius",Dyzelinas,1.989,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Kedrų g. 2, Vilnius",Dyzelinas,2.039,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Molėtų pl. 8, Vilnius",Dyzelinas,1.969,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"P. Lukšio g. 22, Vilnius",Dyzelinas,1.974,2026-04-20
Neste Lietuva,Vilniaus m. sav.,"Žirmūnų g. 54C, Vilnius",Dyzelinas,1.979,2026-04-20
