imone,savivaldybe,adresas,tipas,kaina,data
Jozita,Vilniaus m. sav.,"Vilnius, Pramonės g. 18",Dyzelinas,2.22,2026-04-08
Jozita,Vilniaus r. sav.,"Rudamina, Jašiūnų g. 2",Dyzelinas,2.22,2026-04-08
Jozita,Kauno m. sav.,"Kaunas, Kuršių 13A",Dyzelinas,2.22,2026-04-08
Jozita,Kauno m. sav.,"Kaunas, Jonavos g. 51",Dyzelinas,2.22,2026-04-08
Jozita,Kauno m. sav.,"Kaunas, Betygalos g. 8",Dyzelinas,2.22,2026-04-08
Jozita,Kauno m. sav.,"Kaunas, Baltų pr. 141A",Dyzelinas,2.22,2026-04-08
Jozita,Kauno m. sav.,"Kaunas, Partizanų g. 87G",Dyzelinas,2.22,2026-04-08
Jozita,Kauno r. sav.,"Garliava, Vytauto g. 111A",Dyzelinas,2.22,2026-04-08
Jozita,Kauno r. sav.,"Ramučiai, K. Bielinio g. 2A",Dyzelinas,2.22,2026-04-08
Jozita,Klaipėdos r. sav.,"Klipščių k., Šilelių g.1",Dyzelinas,2.22,2026-04-08
Jozita,Klaipėdos m. sav.,"Klaipėda, Taikos pr. 157",Dyzelinas,2.22,2026-04-08
Jozita,Klaipėdos r. sav.,"Gargždai, Gamyklos g. 1",Dyzelinas,2.22,2026-04-08
Jozita,Klaipėdos r. sav.,"Trepkalnių k., Mokyklos g. 2",Dyzelinas,2.22,2026-04-08
Jozita,Šiaulių m. sav.,"Šiauliai, Architektų g. 80",Dyzelinas,2.22,2026-04-08
Jozita,Šiaulių m. sav.,"Šiauliai, Girulių g. 1",Dyzelinas,2.22,2026-04-08
Jozita,Šiaulių r. sav.,"Toliočiai, Plento g. 2B",Dyzelinas,2.22,2026-04-08
Jozita,Kelmės r. sav.,"Kelmė, V.Putvinskio g. 37",Dyzelinas,2.22,2026-04-08
Jozita,Raseinių r. sav.,"Raseiniai, Maironio g. 78b",Dyzelinas,2.22,2026-04-08
Jozita,Pakruojo r. sav.,Kuosiškių k. 4,Dyzelinas,2.22,2026-04-08
Jozita,Šilutės r. sav.,"Traksėdžių k., Klaipėdos. 1",Dyzelinas,2.22,2026-04-08
Jozita,Plungės r. sav.,"Varkaliai, Žemaičių g. 2A",Dyzelinas,2.22,2026-04-08
Jozita,Tauragės r. sav.,"Papušynės k, Šilalės g. 105",Dyzelinas,2.22,2026-04-08
Jozita,Panevėžio m. sav.,"Panevėžys, S. Kerbedžio g. 7F",Dyzelinas,2.22,2026-04-08
Eniris,Prienų r. sav.,"Alytaus pl. 2, Mardosų k.",Dyzelinas,2.24,2026-04-08
Eniris,Jurbarko r. sav.,"Tauragės g. 29, Rimšų k.",Dyzelinas,2.27,2026-04-08
Eniris,Kelmės r. sav.,"Puttvinskio g. 29, Kelmė",Dyzelinas,2.109,2026-04-08
Eniris,Kretingos r. sav.,"Tiekėjų g. 34a, Kretinga",Dyzelinas,2.33,2026-04-08
Eniris,Šilalės r. sav.,"Paršežerio g.1, Vabalų k.",Dyzelinas,2.19,2026-04-08
Eniris,Pagėgių sav.,"Klaipėdos g. 6b, Pagėgiai",Dyzelinas,2.27,2026-04-08
Eniris,Plungės r. sav.,"Dariaus ir Girėno g. 31, Plungė",Dyzelinas,2.28,2026-04-08
Eniris,Telšių r. sav.,"Telšių g. 2 b, Rainių k.",Dyzelinas,2.33,2026-04-08
Eniris,Raseinių r. sav.,"Jurbarko g. 34, Raseiniai",Dyzelinas,2.19,2026-04-08
Eniris,Kretingos r. sav.,"Platelių g. 1 a, Laivių k.",Dyzelinas,2.33,2026-04-08
Eniris,Tauragės r. sav.,"Adakavo g. 1, Skaudvilė",Dyzelinas,2.27,2026-04-08
Eniris,Šilalės r. sav.,"Rytinio Kelio g. 2a, Šilalė",Dyzelinas,2.18,2026-04-08
Eniris,Telšių r. sav.,"Mažeikių g. 1, Telšiai",Dyzelinas,2.33,2026-04-08
Eniris,Šilutės r. sav.,"Klaipėdos g. 76, Žemaičių Naumiestis",Dyzelinas,2.17,2026-04-08
Eniris,Plungės r. sav.,"Minijos g. 1, Aleksandravo k.",Dyzelinas,2.28,2026-04-08
Eniris,Akmenės r. sav.,"Plento g.2, Ventos m.",Dyzelinas,2.119,2026-04-08
Eniris,Kaišiadorių r. sav.,"Bačkonių k., Pastrėvio g. 1A,",Dyzelinas,2.189,2026-04-08
Eniris,Mažeikių r. sav.,"Laižuvos g. 82 d, Mažeikiai,",Dyzelinas,2.149,2026-04-08
Eniris,Skuodo r. sav.,"Skuodo g. 7, Stripinių k.",Dyzelinas,2.29,2026-04-08
Eniris,Lazdijų r. sav.,"Alytaus g. 59, Krosnos k.",Dyzelinas,2.149,2026-04-08
Eniris,Kelmės r. sav.,"Žemaitės g. 52, Užventis",Dyzelinas,2.09,2026-04-08
Eniris,Kėdainių r. sav.,Ruoščių k. 1,Dyzelinas,2.174,2026-04-08
Eniris,Akmenės r. sav.,Skabeikių k. 4,Dyzelinas,2.119,2026-04-08
Eniris,Vilniaus r. sav.,Kalnuotės 1 k.,Dyzelinas,2.099,2026-04-08
Eniris,Telšių r. sav.,"Beržų g. 24/Drąsiųjų 7, Tryškiai",Dyzelinas,2.29,2026-04-08
Naftrus,Raseinių r. sav.,"Šilo g. 1, Ylių k.",Dyzelinas,2.15,2026-04-08
Naftrus,Raseinių r. sav.,"Pievų g. 17, Slabados k.",Dyzelinas,2.224,2026-04-08
Naftrus,Pakruojo r. sav.,"Topolių g. 1, Degučių k.",Dyzelinas,2.19,2026-04-08
Naftrus,Raseinių r. sav.,"Vilniaus g. 3B, Raseiniai",Dyzelinas,2.219,2026-04-08
Narjanta,Kupiškio r. sav.,"Kikonių g. 10, Aleksandrijos k.",Dyzelinas,2.299,2026-04-08
Narjanta,Anykščių r. sav.,"Pumpučių g. 25, Pumpučiai",Dyzelinas,2.279,2026-04-08
Narjanta,Anykščių r. sav.,Sausalaukės k. 2,Dyzelinas,2.199,2026-04-08
Narjanta,Anykščių r. sav.,"Vilniaus g. 32, Troškūnai",Dyzelinas,2.199,2026-04-08
Narjanta,Biržų r. sav.,"S. Nėries g. 35, Vabalninkas",Dyzelinas,2.199,2026-04-08
Narjanta,Kupiškio r. sav.,Dvariškių vs. 2,Dyzelinas,2.199,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Servečės g. 2, Vilnius",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Ukmergės g. 296, Vilnius",Dyzelinas,2.309,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Talino g. 2C, Vilnius",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Erfurto g. 41, Vilnius",Dyzelinas,2.309,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Geležinio Vilko g. 63, Vilnius",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"S. Stanevičiaus g. 3, Vilnius",Dyzelinas,2.309,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Žirmūnų g. 68B, Vilnius",Dyzelinas,2.304,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Rygos g. 2, Vilnius",Dyzelinas,2.309,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Savanorių pr. 220A, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Parodų g. 1A, Vilnius",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Kauno g. 26, Vilnius",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Savanorių pr. 187, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Kedrų g. 2, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Molėtų pl. 8, Vilnius",Dyzelinas,2.289,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"P. Lukšio g. 22, Vilnius",Dyzelinas,2.294,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Žirmūnų g. 54C, Vilnius",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Subačiaus g. 64, Vilnius",Dyzelinas,2.314,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Dariaus ir Girėno g. 17, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Architektų g. 130, Vilnius",Dyzelinas,2.344,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Justiniškių g. 14B, Vilnius",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Geležinio Vilko g. 37A, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Pilaitės pr. 27, Vilnius",Dyzelinas,2.279,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Žirnių g. 17, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"J. Tiškevičiaus g. 19, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Eišiškių pl. 82, Vilnius",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Gariūnų g. 55, Vilnius",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Panerių g. 42, Vilnius",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Vilniaus m. sav.,"Geležinio Vilko g. 41, Vilnius",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Kauno m. sav.,"Pramonės pr. 6A, Kaunas",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Kauno m. sav.,"Jonavos g. 110, Kaunas",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Kauno m. sav.,"Veiverių g. 132D, Kaunas",Dyzelinas,2.339,2026-04-08
Neste Lietuva,Kauno m. sav.,"Žemaičių pl. 26, Kaunas",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Kauno m. sav.,"R. Kalantos g. 27, Kaunas",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Kauno m. sav.,"Ateities pl. 50B, Kaunas",Dyzelinas,2.294,2026-04-08
Neste Lietuva,Kauno m. sav.,"Taikos pr. 80A, Kaunas",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Kauno m. sav.,"Birželio 23-iosios g. 23A, Kaunas",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Kauno m. sav.,"Islandijos pl. 191E, Kaunas",Dyzelinas,2.314,2026-04-08
Neste Lietuva,Kauno m. sav.,"Raudondvario pl. 103, Kaunas",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Kauno m. sav.,"Kuršių g. 1, Kaunas",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Kauno r. sav.,"Vijoklių g. 1C, Ramučių k.",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Kauno m. sav.,"Tunelio g. 26, Kaunas",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Kauno r. sav.,"Vakarų g. 14, Kumpių k.",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Kauno m. sav.,"Savanorių pr. 441C, Kaunas",Dyzelinas,2.314,2026-04-08
Neste Lietuva,Kauno m. sav.,"Vakarinis aplinkkelis 18, Kaunas",Dyzelinas,2.334,2026-04-08
Neste Lietuva,Kauno m. sav.,"Europos pr. 43, Kaunas",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Klaipėdos m. sav.,"Plieno g. 1, Klaipėda",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Klaipėdos m. sav.,"Šilutės pl. 30, Klaipėda",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Klaipėdos m. sav.,"Taikos pr. 60, Klaipėda",Dyzelinas,2.309,2026-04-08
Neste Lietuva,Klaipėdos m. sav.,"Minijos g. 119, Klaipėda",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Klaipėdos m. sav.,"Artojo g. 2, Klaipėda",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Klaipėdos m. sav.,"Smiltelės g. 17, Klaipėda",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Klaipėdos m. sav.,"Šilutės pl. 5C, Klaipėda",Dyzelinas,2.309,2026-04-08
Neste Lietuva,Klaipėdos r. sav.,"Vilniaus pl. 9, Jakų k.",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Klaipėdos r. sav.,"Sendvario g. 2, Sudmantų k.",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Šiaulių m. sav.,"Gegužių g. 28, Šiauliai",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Šiaulių m. sav.,"Tilžės g. 72, Šiauliai",Dyzelinas,2.324,2026-04-08
Neste Lietuva,Šiaulių m. sav.,"Dubijos g. 18A, Šiauliai",Dyzelinas,2.324,2026-04-08
Neste Lietuva,Panevėžio m. sav.,"Klaipėdos g. 81, Panevėžys",Dyzelinas,2.324,2026-04-08
Neste Lietuva,Panevėžio m. sav.,"Ramygalos g. 145B, Panevėžys",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Panevėžio m. sav.,"Klaipėdos g. 66,  Panevėžys",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Pasvalio r. sav.,"Ąžuolpamūšio g. 1A, Raubonių k..",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Panevėžio m. sav.,"Margirio g. 1B, Panevėžys",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Panevėžio m. sav.,"Klaipėdos g. 144B, Panevėžys",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Panevėžio r. sav.,"Panevėžio aplinkl. 7, Šilagalio k.",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Panevėžio r. sav.,"Panevėžio aplinkl. 22, Šilagalio k.",Dyzelinas,2.309,2026-04-08
Neste Lietuva,Alytaus m. sav.,"Santaikos g. 34A, Alytus",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Alytaus m. sav.,"Ūdrijos g. 31, Alytus",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Marijampolės sav.,"Stoties g. 4C, Marijampolė",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Marijampolės sav.,"Vilkaviškio g. 61D, Marijampolė",Dyzelinas,2.314,2026-04-08
Neste Lietuva,Kalvarijos sav.,"Europos g. 1, Salaperaugio k.",Dyzelinas,2.339,2026-04-08
Neste Lietuva,Kalvarijos sav.,"Europos g. 6, N.Valios k.",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Mažeikių r. sav.,"M. Daukšos g. 29, Mažeikiai",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Šilalės r. sav.,"Katyčių k., Šilalės r.",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Kėdainių r. sav.,"J. Basanavičiaus g. 91E, Kėdainiai",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Ukmergės r. sav.,"Kauno g. 45B, Ukmergė",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Utenos r. sav.,"J. Basanavičiaus g. 129, Utena",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Utenos r. sav.,"Kupiškio g. 12, Utena",Dyzelinas,2.294,2026-04-08
Neste Lietuva,Molėtų r. sav.,"Aplinkkelio g. 165, Molėtai",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Švenčionių r. sav.,"Vilniaus g. 94, Pabradė",Dyzelinas,2.319,2026-04-08
Neste Lietuva,Jonavos r. sav.,"Plento g. 7, Gudžionių k.",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Radviliškio r. sav.,"Versmės g. 2, Radviliškis",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Raseinių r. sav.,"Pušyno g. 11, Ylių k.",Dyzelinas,2.339,2026-04-08
Neste Lietuva,Tauragės r. sav.,"Dariaus ir Girėno g. 130A, Tauragė",Dyzelinas,2.299,2026-04-08
Neste Lietuva,Elektrėnų sav.,"Sabališkių g. 1U, Elektrėnai",Dyzelinas,2.329,2026-04-08
Neste Lietuva,Telšių r. sav.,"Šiaulių pl. 1A, Gaudikaičių k.",Dyzelinas,2.314,2026-04-08
Orlen,Alytaus m. sav.,"Kauno g. 73, Alytus",Dyzelinas,2.099,2026-04-08
Orlen,Elektrėnų sav.,"​Žilvičių g. 1 A, Kakliniškių k.",Dyzelinas,2.249,2026-04-08
Orlen,Prienų r. sav.,"Alytaus g. 2, ​Verbyliškių k.",Dyzelinas,2.199,2026-04-08
Orlen,Kaišiadorių r. sav.,Žiežmarių k.,Dyzelinas,2.249,2026-04-08
Orlen,Kauno r. sav.,Biruliškių k.,Dyzelinas,2.099,2026-04-08
Orlen,Kauno r. sav.,"Beržų g. 2N, Ringaudai",Dyzelinas,2.259,2026-04-08
Orlen,Kauno m. sav.,"Kalvarijos g. 138, Kaunas",Dyzelinas,2.239,2026-04-08
Orlen,Kauno m. sav.,"Pramonės pr. 37, Kaunas",Dyzelinas,2.139,2026-04-08
Orlen,Kauno m. sav.,"Varnių g. 50, Kaunas",Dyzelinas,2.099,2026-04-08
Orlen,Kauno m. sav.,"Veiverių g. 148 B, Kaunas",Dyzelinas,2.099,2026-04-08
Orlen,Klaipėdos m. sav.,"Minijos g. 44, Klaipėda",Dyzelinas,2.159,2026-04-08
Orlen,Klaipėdos m. sav.,"Šilutės pl. 26 A, Klaipėda",Dyzelinas,2.099,2026-04-08
Orlen,Klaipėdos m. sav.,"Šilutės pl. 94, Klaipėda",Dyzelinas,2.199,2026-04-08
Orlen,Klaipėdos r. sav.,"Vilniaus pl. 13, Jakų k.",Dyzelinas,2.249,2026-04-08
Orlen,Raseinių r. sav.,Pikelių k. 6,Dyzelinas,2.289,2026-04-08
Orlen,Raseinių r. sav.,Pikelių k. 8,Dyzelinas,2.289,2026-04-08
Orlen,Marijampolės sav.,Aleksandravo k.,Dyzelinas,2.099,2026-04-08
Orlen,Mažeikių r. sav.,"​Skuodo g. 14, Mažeikiai",Dyzelinas,2.139,2026-04-08
Orlen,Mažeikių r. sav.,"Žemaitijos g. 42, Mažeikiai",Dyzelinas,2.139,2026-04-08
Orlen,Kretingos r. sav.,Vilimiškės k.,Dyzelinas,2.199,2026-04-08
Orlen,Panevėžio m. sav.,"Klaipėdos g. 162 D, Panevėžys",Dyzelinas,2.199,2026-04-08
Orlen,Panevėžio m. sav.,"Senamiesčio g. 115, Panevėžys",Dyzelinas,2.099,2026-04-08
Orlen,Panevėžio r. sav.,"Šiaulių g. 50, Nausodės k.",Dyzelinas,2.239,2026-04-08
Orlen,Šiaulių m. sav.,"Serbentų g. 82, Šiauliai",Dyzelinas,2.159,2026-04-08
Orlen,Tauragės r. sav.,"Gedimino g. 46, Tauragė",Dyzelinas,2.159,2026-04-08
Orlen,Telšių r. sav.,"​Plungės g. 33 D, Telšiai",Dyzelinas,2.159,2026-04-08
Orlen,Vilniaus m. sav.,"Juodasis kl. 32, Vilnius",Dyzelinas,2.239,2026-04-08
Orlen,Vilniaus m. sav.,"O. ​Milašiaus g. 31, Vilnius",Dyzelinas,2.239,2026-04-08
Orlen,Vilniaus m. sav.,"Ukmergės g. 319, Vilnius",Dyzelinas,2.199,2026-04-08
Orlen,Vilniaus m. sav.,"Žirmūnų g. 1T, Vilnius",Dyzelinas,2.229,2026-04-08
Trevena,Klaipėdos r. sav.,"Kretingos pl. 1, Gargždai",Dyzelinas,2.26,2026-04-08
Trevena,Klaipėdos r. sav.,"Klaipėdos g. 39, Gargždai",Dyzelinas,2.22,2026-04-08
Trevena,Šilutės r. sav.,"Tilžės g. 21, Saugų k.",Dyzelinas,2.2,2026-04-08
Trevena,Klaipėdos r. sav.,"Šv. Kristoforo g. 4, Dituvos k.",Dyzelinas,2.26,2026-04-08
Trevena,Rietavo sav.,"Lėgų k. 1, Rietavas",Dyzelinas,2.26,2026-04-08
Trevena,Kretingos r. sav.,"Laisvės g. 15, Darbėnai",Dyzelinas,2.26,2026-04-08
Trevena,Kretingos r. sav.,"Vilniaus g. 29B, Kretinga",Dyzelinas,2.2,2026-04-08
Trevena,Klaipėdos r. sav.,"Veiviržėnų g. 29, Pyktiškės k.",Dyzelinas,2.26,2026-04-08
Trevena,Šilutės r. sav.,"Liepų g. 4, Žemaitkiemio k.",Dyzelinas,2.34,2026-04-08
Trevena,Rietavo sav.,"Kvėdarnos g. 2, Vatušių k.",Dyzelinas,2.26,2026-04-08
Trevena,Klaipėdos m. sav.,"Kretingos g. 28A, Klaipėda",Dyzelinas,2.34,2026-04-08
Trevena,Klaipėdos m. sav.,"Minijos g. 152A, Klaipėda",Dyzelinas,2.25,2026-04-08
Viada,Alytaus r. sav.,"Daugų k., Neveiglo g. 25",Dyzelinas,2.359,2026-04-08
Viada,Alytaus m. sav.,"Alytus, Naujoji g. 27",Dyzelinas,2.349,2026-04-08
Viada,Alytaus m. sav.,"Alytus, Ulonų g. 33B",Dyzelinas,2.349,2026-04-08
Viada,Anykščių r. sav.,"Anykščiai, A. Vienuolio g. 34",Dyzelinas,2.299,2026-04-08
Viada,Anykščių r. sav.,"Anykščiai, Piliakalnio g. 9",Dyzelinas,2.299,2026-04-08
Viada,Biržų r. sav.,"Biržai, Parodos g. 2",Dyzelinas,2.299,2026-04-08
Viada,Biržų r. sav.,"Biržai, Pasvalio g. 1B",Dyzelinas,2.299,2026-04-08
Viada,Elektrėnų sav.,"Elektrėnai, Elektrinės g. 6",Dyzelinas,2.359,2026-04-08
Viada,Ignalinos r. sav.,"Ignalina, Turistų g. 28A",Dyzelinas,2.359,2026-04-08
Viada,Jonavos r. sav.,"Jonava, Darbininkų g. 4D",Dyzelinas,2.359,2026-04-08
Viada,Joniškio r. sav.,"Joniškis, Vilniaus g. 51",Dyzelinas,2.359,2026-04-08
Viada,Kaišiadorių r. sav.,"Kaišiadorys, Gedimino g. 135",Dyzelinas,2.359,2026-04-08
Viada,Kalvarijos sav.,"Kalvarija, Dariaus ir Girėno g. 81",Dyzelinas,2.359,2026-04-08
Viada,Kalvarijos sav.,"Pelucmurgių k., Muitinės g. 35",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, A. Juozapavičiaus pr. 90",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Ateities pl. 105",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Ateities pl. 37A",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Baltijos g. 90B",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Biruliškių g. 18A",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Didžioji g. 84",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Islandijos pl. 61A",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, K. Baršausko g. 64",Dyzelinas,2.349,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Karaliaus Mindaugo pr. 54",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Marijampolės pl. 29",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Miežėnų g. 18",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, P. Lukšio g. 66A",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Pramonės pr. 44",Dyzelinas,2.349,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Raudondvario pl. 288",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Statybininkų g. 3A",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, T. Masiulio g. 22B",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Veiverių g. 117",Dyzelinas,2.359,2026-04-08
Viada,Kauno m. sav.,"Kaunas, Veiverių g. 124B",Dyzelinas,2.359,2026-04-08
Viada,Kauno r. sav.,"Giraitės k., Automagistralės g. 4",Dyzelinas,2.359,2026-04-08
Viada,Kauno r. sav.,"Ilgakiemio k., Prienų g. 22",Dyzelinas,2.359,2026-04-08
Viada,Kauno r. sav.,"Kampiškių k., Baltijos g. 41",Dyzelinas,2.359,2026-04-08
Viada,Kauno r. sav.,"Kumpių k., Verslo g. 13A",Dyzelinas,2.359,2026-04-08
Viada,Kauno r. sav.,Margavos k.,Dyzelinas,2.359,2026-04-08
Viada,Kauno r. sav.,"Zapyškis, Vytauto g. 20A",Dyzelinas,2.359,2026-04-08
Viada,Kazlų Rūdos sav.,Ąžuolų Būdos k.,Dyzelinas,2.359,2026-04-08
Viada,Kėdainių r. sav.,"Dotnuva, Tilto g. 2A",Dyzelinas,2.359,2026-04-08
Viada,Kėdainių r. sav.,"Gudžiūnų k., Baisogalos g. 5",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos m. sav.,"Klaipėda, Liepojos g. 242",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos m. sav.,"Klaipėda, Nemuno g. 139",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos m. sav.,"Klaipėda, Priestočio g. 28",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos m. sav.,"Klaipėda, Šilutės pl. 52",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos m. sav.,"Klaipėda, Taikos pr. 70A-1",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos r. sav.,"Gargždai, Vilniaus pl. 65",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos r. sav.,"Kretingalė, Klaipėdos g. 1A",Dyzelinas,2.359,2026-04-08
Viada,Klaipėdos r. sav.,"Sudmantų k., Vilniaus pl. 6",Dyzelinas,2.359,2026-04-08
Viada,Kretingos r. sav.,"Kretinga, Vytauto g. 163",Dyzelinas,2.359,2026-04-08
Viada,Kretingos r. sav.,Kretingsodžio k.,Dyzelinas,2.359,2026-04-08
Viada,Kupiškio r. sav.,Kerelių k. 1A,Dyzelinas,2.299,2026-04-08
Viada,Kupiškio r. sav.,"Kupiškis, Pergalės g. 15",Dyzelinas,2.299,2026-04-08
Viada,Lazdijų r. sav.,"Lazdijai, Turistų g. 32",Dyzelinas,2.299,2026-04-08
Viada,Marijampolės sav.,"Marijampolė, Geležinkelio g. 5",Dyzelinas,2.359,2026-04-08
Viada,Marijampolės sav.,"Marijampolė, J. Ambrazevičiaus-Brazaičio g. 2",Dyzelinas,2.359,2026-04-08
Viada,Mažeikių r. sav.,"Mažeikiai, Montuotojų g. 2A",Dyzelinas,2.359,2026-04-08
Viada,Mažeikių r. sav.,"Mažeikiai, Žemaitijos g. 75",Dyzelinas,2.359,2026-04-08
Viada,Molėtų r. sav.,"Molėtai, Vilniaus g. 101",Dyzelinas,2.359,2026-04-08
Viada,Molėtų r. sav.,"Gojaus k., Utenos g. 16",Dyzelinas,2.359,2026-04-08
Viada,Pakruojo r. sav.,"Pakruojis, Vytauto Didžiojo g. 98",Dyzelinas,2.299,2026-04-08
Viada,Panevėžio r. sav.,"Krekenava, Tilto g. 35",Dyzelinas,2.359,2026-04-08
Viada,Panevėžio r. sav.,"Ramygala, Vienkiemio g. 1B",Dyzelinas,2.359,2026-04-08
Viada,Panevėžio r. sav.,"Šilagalio k., Panevėžio aplinkl. 5",Dyzelinas,2.349,2026-04-08
Viada,Panevėžio r. sav.,"Tičkūnų k., Tičkūnų g. 31",Dyzelinas,2.329,2026-04-08
Viada,Panevėžio m. sav.,"Panevėžys, J. Janonio g. 28A",Dyzelinas,2.349,2026-04-08
Viada,Panevėžio m. sav.,"Panevėžys, Navadolio g. 31",Dyzelinas,2.349,2026-04-08
Viada,Panevėžio m. sav.,"Panevėžys, Pušaloto g. 193A",Dyzelinas,2.349,2026-04-08
